ACCESSION_NUMBER,NONDERIV_HOLDING_SK,SECURITY_TITLE,SECURITY_TITLE_FN,SHRS_OWND_FOLWNG_TRANS,SHRS_OWND_FOLWNG_TRANS_FN,VALU_OWND_FOLWNG_TRANS,VALU_OWND_FOLWNG_TRANS_FN,DIRECT_INDIRECT_OWNERSHIP,DIRECT_INDIRECT_OWNERSHIP_FN,NATURE_OF_OWNERSHIP,NATURE_OF_OWNERSHIP_FN,FILING_DATE,PERIOD_OF_REPORT,DATE_OF_ORIG_SUB,NO_SECURITIES_OWNED,NOT_SUBJECT_SEC16,FORM3_HOLDINGS_REPORTED,FORM4_TRANS_REPORTED,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,REMARKS,cik,ticker,sector,industry,filed_date
0001764046-20-000135,259907,Ordinary Shares,,129140.0,,,,I,,By K and BM LP,F2,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001764046-20-000135,259906,Ordinary Shares,,8856.0,,,,D,,By Mills Family I LLC,F1,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001061983-20-000193,260221,Common Stock,,83.0,,,,I,,by Spouse,,31-DEC-2020,31-DEC-2020,,,0,,,4,1061983,CYTOKINETICS INC,CYTK,,0001061983,CYTK,,,2020-12-31
0001764046-20-000133,191368,Ordinary Shares,,258279.0,,,,I,,,,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001764046-20-000133,191367,Ordinary Shares,,8856.0,,,,D,,By The Iyer Family Trust,F1,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001764046-20-000132,232524,Ordinary Shares,,11267.0,,,,D,,,,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001789373-20-000076,216455,Common Stock,,460.0,,,,D,,,,31-DEC-2020,30-DEC-2020,,,0,,,4,66382,HERMAN MILLER INC,MLHR,,0000066382,MLKN,,,2020-12-31
0001764046-20-000131,207088,Ordinary Shares,,14802.0,,,,D,,,,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001764046-20-000130,176888,Ordinary Shares,,15649.0,,,,D,,,,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0000899243-20-035561,201465,Common Stock,,181694.0,,,,I,,See Footnote,F2,31-DEC-2020,17-DEC-2020,,,0,,,4,1389170,Targa Resources Corp.,TRGP,,0001389170,TRGP,,,2020-12-31
0000899243-20-035561,201464,Common Stock,,325999.0,,,,I,,See Footnote,F1,31-DEC-2020,17-DEC-2020,,,0,,,4,1389170,Targa Resources Corp.,TRGP,,0001389170,TRGP,,,2020-12-31
0001764046-20-000129,163638,Ordinary Shares,,15649.0,,,,D,,,,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001764046-20-000128,233188,Ordinary Shares,,4090.0,,,,I,,by Profit Sharing Plan,,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001764046-20-000128,233187,Ordinary Shares,,20505.0,,,,I,,by Spouse,,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001179110-20-012347,137541,Common Stock,,2000.0,,,,I,F1,See Footnote,F1,31-DEC-2020,29-DEC-2020,,,0,,,4,1039065,OSI SYSTEMS INC,OSIS,,0001039065,OSIS,,,2020-12-31
0001764046-20-000127,211453,Ordinary Shares,,57806.0,,,,D,,,,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0000925421-20-000394,211291,Common Stock,,38963.0,,,,I,,By Trust*,F3,31-DEC-2020,29-DEC-2020,,,,,,4,906553,BOYD GAMING CORP,BYD,*The reporting person expressly disclaims beneficial ownership of any securities of the Issuer except for those securities that are owned directly by the Reporting Person or to the extent of the Reporting Person's pecuniary interest in a trust or other entity which owns such securities.,0000906553,BYD,,,2020-12-31
0000925421-20-000394,211296,Common Stock,,1735778.0,,,,I,,,,31-DEC-2020,29-DEC-2020,,,,,,4,906553,BOYD GAMING CORP,BYD,*The reporting person expressly disclaims beneficial ownership of any securities of the Issuer except for those securities that are owned directly by the Reporting Person or to the extent of the Reporting Person's pecuniary interest in a trust or other entity which owns such securities.,0000906553,BYD,,,2020-12-31
0000925421-20-000394,211295,Common Stock,,4047040.0,,,,I,,By Trust,F9,31-DEC-2020,29-DEC-2020,,,,,,4,906553,BOYD GAMING CORP,BYD,*The reporting person expressly disclaims beneficial ownership of any securities of the Issuer except for those securities that are owned directly by the Reporting Person or to the extent of the Reporting Person's pecuniary interest in a trust or other entity which owns such securities.,0000906553,BYD,,,2020-12-31
0000925421-20-000394,211294,Common Stock,,90964.0,,,,I,,By Limited Partnership*,F6,31-DEC-2020,29-DEC-2020,,,,,,4,906553,BOYD GAMING CORP,BYD,*The reporting person expressly disclaims beneficial ownership of any securities of the Issuer except for those securities that are owned directly by the Reporting Person or to the extent of the Reporting Person's pecuniary interest in a trust or other entity which owns such securities.,0000906553,BYD,,,2020-12-31
0000925421-20-000394,211289,Common Stock,,82273.0,,,,D,,By Trust*,F1,31-DEC-2020,29-DEC-2020,,,,,,4,906553,BOYD GAMING CORP,BYD,*The reporting person expressly disclaims beneficial ownership of any securities of the Issuer except for those securities that are owned directly by the Reporting Person or to the extent of the Reporting Person's pecuniary interest in a trust or other entity which owns such securities.,0000906553,BYD,,,2020-12-31
0000925421-20-000394,211290,Common Stock,,40253.0,,,,I,,By Trust*,F2,31-DEC-2020,29-DEC-2020,,,,,,4,906553,BOYD GAMING CORP,BYD,*The reporting person expressly disclaims beneficial ownership of any securities of the Issuer except for those securities that are owned directly by the Reporting Person or to the extent of the Reporting Person's pecuniary interest in a trust or other entity which owns such securities.,0000906553,BYD,,,2020-12-31
0000925421-20-000394,211292,Common Stock,,38763.0,,,,I,,By Trust*,F4,31-DEC-2020,29-DEC-2020,,,,,,4,906553,BOYD GAMING CORP,BYD,*The reporting person expressly disclaims beneficial ownership of any securities of the Issuer except for those securities that are owned directly by the Reporting Person or to the extent of the Reporting Person's pecuniary interest in a trust or other entity which owns such securities.,0000906553,BYD,,,2020-12-31
0000925421-20-000394,211293,Common Stock,,24855.0,,,,I,,By Trust*,F5,31-DEC-2020,29-DEC-2020,,,,,,4,906553,BOYD GAMING CORP,BYD,*The reporting person expressly disclaims beneficial ownership of any securities of the Issuer except for those securities that are owned directly by the Reporting Person or to the extent of the Reporting Person's pecuniary interest in a trust or other entity which owns such securities.,0000906553,BYD,,,2020-12-31
0001764046-20-000126,144057,Ordinary Shares,,15649.0,,,,D,,,,31-DEC-2020,30-DEC-2020,,0.0,,,,3,1764046,CLARIVATE Plc,CCC,"Clarivate Plc currently qualifies as a foreign private issuer (""FPI"") and the directors, officers and shareholders of Clarivate Plc are currently exempt from Section 16 of the Securities Exchange Act of 1934 pursuant to Rule 3a12-3(b) thereunder.  As such, this is an informational and voluntary report only, which shall not be deemed an admission that the filing person is required to report beneficial ownership of and transactions in Clarivate Plc securities, or that the filing person is subject to any liabilities or duties under Section 16.  Clarivate Plc anticipates that it will no longer retain FPI status after December 31, 2020.",0001764046,CLVT,,,2020-12-31
0001628280-20-017894,261987,"Common Stock, par value $0.01 per share",,500.0,,,,I,,By the Rahnasto/Osborne Revocable Trust U/A DTD 11/07/1999,,31-DEC-2020,30-DEC-2020,,,0,,,4,811596,KAISER ALUMINUM CORP,KALU,,0000811596,KALU,,,2020-12-31
0001628280-20-017894,261986,"Common Stock, par value $0.01 per share",,3500.0,,,,I,,By Keogh Plan,,31-DEC-2020,30-DEC-2020,,,0,,,4,811596,KAISER ALUMINUM CORP,KALU,,0000811596,KALU,,,2020-12-31
0001164727-20-000249,186416,"Common Stock, $1.60 par value",,39695.0,,,,D,,,,31-DEC-2020,30-DEC-2020,,,,,,4,1164727,NEWMONT Corp /DE/,NEM,,0001164727,NEMCL,,,2020-12-31
0001730168-20-000238,131554,"Common Stock, $0.001 par value",,22892.0,,,,I,,See Footnote,F3,31-DEC-2020,29-DEC-2020,,,0,,,4,1730168,Broadcom Inc.,AVGO,,0001730168,AVGO,,,2020-12-31
0001286043-20-000170,156166,Common Shares,,71685.0,,,,D,,,,31-DEC-2020,31-DEC-2020,,,0,,,4,1286043,KITE REALTY GROUP TRUST,KRG,,0001286043,KRG,,,2020-12-31
0001102993-20-000173,222140,Common Stock,,4226983.0,,,,I,,"By Ikon, LP",,31-DEC-2020,30-DEC-2020,,,0,,,4,1102993,LIVEPERSON INC,LPSN,,0001102993,LPSN,,,2020-12-31
0001209191-20-065691,142082,Common Stock,,455028.0,,,,I,,"The William W. Smith, Jr. Revocable Trust",,31-DEC-2020,30-DEC-2020,,,0,,,4,948708,"SMITH MICRO SOFTWARE, INC.",SMSI,,0000948708,SMSI,,,2020-12-31
0001209191-20-065691,142083,Common Stock,,6000.0,,,,D,F2,,,31-DEC-2020,30-DEC-2020,,,0,,,4,948708,"SMITH MICRO SOFTWARE, INC.",SMSI,,0000948708,SMSI,,,2020-12-31
0001209191-20-065690,265102,"Common Stock, par value $0.001 per share",,30169.0,F3,,,D,,,,31-DEC-2020,30-DEC-2020,,,0,,,4,1575515,"Sprouts Farmers Market, Inc.",SFM,,0001575515,SFM,,,2020-12-31
0000899243-20-035559,164012,Common Stock,,45816.0,,,,I,,By IRA,,31-DEC-2020,16-DEC-2020,,,0,,,4,1389170,Targa Resources Corp.,TRGP,,0001389170,TRGP,,,2020-12-31
0001628280-20-017888,250033,Common Stock,,20000.0,F2,,,I,,SGL Investments Limited Partnership I,,31-DEC-2020,29-DEC-2020,,,0,,,4,1104485,"NORTHERN OIL & GAS, INC.",N O G,,0001104485,NOG,,,2020-12-31
0001628280-20-017888,250034,Common Stock,,233333.0,F2,,,I,,"SGL NOG, LLC",,31-DEC-2020,29-DEC-2020,,,0,,,4,1104485,"NORTHERN OIL & GAS, INC.",N O G,,0001104485,NOG,,,2020-12-31
0001286043-20-000169,211964,Common Shares,,82669.0,,,,D,,,,31-DEC-2020,31-DEC-2020,,,0,,,4,1286043,KITE REALTY GROUP TRUST,KRG,,0001286043,KRG,,,2020-12-31
0001628280-20-017885,170964,Common Stock,,12000.0,,,,I,,Held by Life Time Fitness 401(k) plan,,31-DEC-2020,29-DEC-2020,,,0,,,4,1104485,"NORTHERN OIL & GAS, INC.",N O G,,0001104485,NOG,,,2020-12-31
0001286043-20-000168,256069,Common Shares,,36475.0,,,,D,,By Spouse,,31-DEC-2020,31-DEC-2020,,,0,,,4,1286043,KITE REALTY GROUP TRUST,KRG,,0001286043,KRG,,,2020-12-31
0001286043-20-000168,256070,Common Shares,,2098.0,,,,I,,,,31-DEC-2020,31-DEC-2020,,,0,,,4,1286043,KITE REALTY GROUP TRUST,KRG,,0001286043,KRG,,,2020-12-31
0001140361-20-030061,171316,Common Stock,,429150.0,,,,I,,,,31-DEC-2020,29-DEC-2020,,0.0,,,,3,1675033,Great Elm Capital Corp.,GECC,,0001675033,GECCZ,,,2020-12-31
0001140361-20-030061,171315,Common Stock,,5425644.0,,,,D,,See footnote,F1,31-DEC-2020,29-DEC-2020,,0.0,,,,3,1675033,Great Elm Capital Corp.,GECC,,0001675033,GECCZ,,,2020-12-31
0001729149-20-000088,182849,Common Shares,,46012.0,,,,D,,,,31-DEC-2020,31-DEC-2020,,0.0,,,,3,1729149,"VIEMED HEALTHCARE, INC.",VMD,"As the Company no longer qualifies as a foreign private issuer, effective January 1, 2021, the Company's officers, directors, and principal shareholders are subject to Section 16 of the Securities Exchange Act of 1934 (""Exchange Act""). Previously, the Company has determined that it qualified as a foreign private issuer under the Exchange Act and has made use of the foreign private issuer accommodations under U.S. securities laws.",0001729149,VMD,,,2020-12-31
0001729149-20-000087,206195,Common Shares,,31012.0,,,,D,,,,31-DEC-2020,31-DEC-2020,,0.0,,,,3,1729149,"VIEMED HEALTHCARE, INC.",VMD,"As the Company no longer qualifies as a foreign private issuer, effective January 1, 2021, the Company's officers, directors, and principal shareholders are subject to Section 16 of the Securities Exchange Act of 1934 (""Exchange Act""). Previously, the Company has determined that it qualified as a foreign private issuer under the Exchange Act and has made use of the foreign private issuer accommodations under U.S. securities laws.",0001729149,VMD,,,2020-12-31
